epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
46,608.506,0.53506,0.92311,0.49038,0.98225,0.83099,0.16545,0.17158,0.14475,0.84004,0.16,0.16768,0.13872,0.91831,2.91841,1.15054,1.2684,0.0012872,0.0012872,0.0012872
47,621.704,0.51733,0.92028,0.48108,0.97538,0.88993,0.16171,0.17009,0.14565,0.83943,0.16,0.16715,0.13764,0.87353,2.73311,1.07681,1.20122,0.00127136,0.00127136,0.00127136
48,634.736,0.50331,0.82932,0.48205,0.94953,0.81813,0.16909,0.17815,0.14234,0.72364,0.16,0.16588,0.13505,0.98855,2.80523,1.06379,1.34656,0.00125552,0.00125552,0.00125552
49,647.549,0.53508,1.03156,0.50802,0.9679,0.9147,0.16,0.16924,0.14105,0.88102,0.15455,0.16523,0.13555,0.94347,2.67663,1.04536,1.30424,0.00123968,0.00123968,0.00123968
50,661.272,0.55387,0.99594,0.4897,0.98175,0.82342,0.15818,0.16933,0.14363,0.80449,0.15455,0.16539,0.14093,0.85431,2.63814,1.04547,1.22069,0.00122384,0.00122384,0.00122384
51,674.121,0.52991,0.87833,0.48666,0.98369,0.83198,0.15636,0.16811,0.14301,0.82231,0.15455,0.16631,0.14176,0.80407,2.75869,1.00718,1.16958,0.001208,0.001208,0.001208
52,687.014,0.55148,0.95493,0.49693,0.97566,0.88617,0.16364,0.17232,0.14196,0.86647,0.16,0.16956,0.13702,0.88274,2.8322,1.00577,1.27709,0.00119216,0.00119216,0.00119216
53,699.985,0.50615,0.90029,0.46276,0.96501,0.7992,0.16364,0.17129,0.13893,0.86366,0.15818,0.17002,0.13873,0.86973,2.85413,0.99412,1.22248,0.00117632,0.00117632,0.00117632
54,712.964,0.51372,0.97204,0.48086,0.96521,0.78346,0.15818,0.16719,0.13689,0.76545,0.15455,0.16479,0.13481,0.89915,2.99008,1.03892,1.25412,0.00116048,0.00116048,0.00116048
55,726.417,0.50405,0.94376,0.45485,0.96169,0.78241,0.16364,0.16632,0.13866,0.77372,0.16182,0.16387,0.13707,0.84824,3.09385,1.04025,1.19211,0.00114464,0.00114464,0.00114464
56,739.376,0.50957,0.93672,0.46241,0.96567,0.76391,0.15273,0.15479,0.13284,0.76391,0.15273,0.15329,0.12716,0.89887,3.41533,1.13521,1.27876,0.0011288,0.0011288,0.0011288
57,752.46,0.53174,0.99261,0.49179,0.97501,0.75332,0.16,0.16434,0.13889,0.75332,0.16,0.16349,0.13695,0.86933,2.90031,1.06892,1.23544,0.00111296,0.00111296,0.00111296
58,765.544,0.50727,0.94297,0.46448,0.9529,0.86833,0.16182,0.17484,0.14592,0.84881,0.15818,0.17037,0.14326,0.88116,2.79259,1.04846,1.22677,0.00109712,0.00109712,0.00109712
59,778.397,0.48988,0.98272,0.45873,0.95657,0.8543,0.15992,0.17129,0.14012,0.8349,0.1563,0.16734,0.13825,0.88613,2.90373,1.04996,1.22574,0.00108128,0.00108128,0.00108128
60,791.834,0.52145,0.97454,0.48229,0.97125,0.86613,0.15455,0.16837,0.14042,0.85594,0.15273,0.16594,0.13788,0.89183,2.93249,1.06311,1.24954,0.00106544,0.00106544,0.00106544
